H;10369661000142;20160107;20170613
V;07467822000126;12515;R;15092064;10008000;20161026;20161026
V;07467822000126;12536;E;2883262;805000;20161118;20161209
V;07467822000126;12547;E;3252000;2400000;20161201;20161202
V;07467822000126;12548;E;3528420;2604000;20161201;20161209
V;07467822000126;12553;E;6303900;150000;20161207;20161209
V;07467822000126;12581;E;880000;20000;20170106;20170107
V;07467822000126;12586;E;3080000;70000;20170116;20170204
V;07467822000126;12591;E;2641920;1848000;20170124;20170204
V;07467822000126;12592;E;7511004;5004000;20170128;20170204
V;07467822000126;12597;E;4113220;2140000;20170207;20170209
V;07467822000126;12602;E;9949726;836000;20170213;20170217
V;07467822000126;12608;E;6033000;480000;20170225;20170303
V;07467822000126;12610;E;5979000;150000;20170301;20170303
V;07467822000126;12661;E;2350700;115000;20170306;20170307
V;07467822000126;13087;E;417100;24000;20170313;20170316
V;07467822000126;13088;E;305160;120000;20170313;20170316
V;07467822000126;13107;E;368642;60000;20170314;20170314
V;07467822000126;13176;E;342750;41000;20170315;20170316
V;07467822000126;13316;R;1584050;120000;20170317;20170317
V;07467822000126;13352;E;291600;120000;20170318;20170322
V;07467822000126;13469;E;507200;51000;20170321;20170322
V;07467822000126;13522;E;608988;48000;20170322;20170323
V;07467822000126;13932;E;3021680;60000;20170330;20170331
V;07467822000126;14087;E;357764;5000;20170404;20170405
V;07467822000126;14267;E;677813;36000;20170408;20170408
V;07467822000126;14418;E;1905000;30000;20170412;20170412
V;07467822000126;14927;E;2452800;50000;20170425;20170426
V;07467822000126;14983;E;43008;24000;20170426;20170427
V;07467822000126;15251;E;951240;600000;20170504;20170505
V;07467822000126;15312;E;334522;192000;20170505;20170506
V;07467822000126;15348;E;459423;36000;20170506;20170508
V;07467822000126;15493;E;279524;4000;20170510;20170510
V;07467822000126;15543;E;496800;180000;20170511;20170511
V;07467822000126;15611;E;1160;1000;20170512;20170513
V;07467822000126;15687;E;58320;24000;20170515;20170515
V;07467822000126;15838;E;426636;12000;20170518;20170518
V;07467822000126;16156;E;2018301;30000;20170524;20170524
V;07467822000126;16211;E;810900;12000;20170524;20170525
V;07467822000126;16409;E;795196;40000;20170529;20170529
V;07467822000126;17581;E;878014;10000;20160113;20160113
V;07467822000126;17823;E;3122492;978000;20160119;20160120
V;07467822000126;19006;E;99500;8000;20160215;20160222
V;07467822000126;19588;E;2278410;30000;20160227;20160227
V;07467822000126;19750;E;513456;12000;20160302;20160311
V;07467822000126;19779;E;2288000;80000;20160111;20160122
V;07467822000126;19790;E;1866960;30000;20160111;20160113
V;07467822000126;19798;E;286000;10000;20160112;20160122
V;07467822000126;19921;E;2028000;1200000;20160114;20160122
V;07467822000126;19927;E;654160;24000;20160114;20160114
V;07467822000126;19939;E;1180320;44000;20160114;20160114
V;07467822000126;19945;E;6154800;1346000;20160114;20160114
V;07467822000126;20031;E;4308057;624000;20160116;20160122
V;07467822000126;20119;E;4725600;1140000;20160118;20160122
V;07467822000126;20179;E;677289;10000;20160119;20160120
V;07467822000126;20393;E;576408;120000;20160126;20160126
V;07467822000126;20433;E;1363140;30000;20160126;20160126
V;07467822000126;20445;E;1155803;120000;20160630;20160713
V;07467822000126;20557;E;2510030;5000;20160128;20160128
V;07467822000126;20608;E;2990712;30000;20160328;20160331
V;07467822000126;20625;E;1704000;110000;20160329;20160331
V;07467822000126;20679;E;245910;60000;20160201;20160206
V;07467822000126;20693;E;6755930;675000;20160202;20160203
V;07467822000126;20736;E;2028000;1200000;20160202;20160206
V;07467822000126;20737;E;811200;480000;20160202;20160206
V;07467822000126;20761;E;1524047;12000;20160203;20160203
V;07467822000126;20950;E;7576300;125000;20160212;20160222
V;07467822000126;21052;E;6962354;100000;20160215;20160222
V;07467822000126;21553;E;2926415;30000;20160226;20160226
V;07467822000126;22092;E;2155780;220000;20160314;20160314
V;07467822000126;22335;E;1225800;27000;20160213;20160223
V;07467822000126;22386;E;645000;15000;20160321;20160322
V;07467822000126;22424;E;688000;16000;20160323;20160328
V;07467822000126;22458;E;493990;1000;20160523;20160527
V;07467822000126;22496;E;860000;20000;20160328;20160328
V;07467822000126;22497;E;3403880;30000;20160328;20160328
V;07467822000126;22564;E;2386500;110000;20160329;20160331
V;07467822000126;22742;E;2365000;50000;20160310;20160314
V;07467822000126;22901;E;4422928;430000;20160411;20160413
V;07467822000126;23264;E;1075000;25000;20160422;20160429
V;07467822000126;23275;E;1020896;20000;20160422;20160429
V;07467822000126;23322;E;1765180;40000;20160425;20160429
V;07467822000126;23491;E;1505000;35000;20160428;20160429
V;07467822000126;23686;E;774000;18000;20160502;20160509
V;07467822000126;23832;E;3000000;60000;20160509;20160520
V;07467822000126;24287;E;860000;20000;20160520;20160520
V;07467822000126;25025;E;326656;24000;20160609;20160610
V;07467822000126;25030;E;4660000;115000;20160810;20160820
